Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;Info
7.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1746, 0.8209, -1.2077);(0.0000, -1.0000, 0.0000, -0.0028);test
7.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1745, 0.8209, -1.2279);(0.0000, -1.0000, 0.0000, -0.0028);test
7.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1743, 0.8209, -1.2475);(0.0000, -1.0000, 0.0000, -0.0029);test
7.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1741, 0.8209, -1.2766);(0.0000, -1.0000, 0.0000, -0.0029);test
7.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1740, 0.8209, -1.2970);(0.0000, -1.0000, 0.0000, -0.0029);test
7.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1739, 0.8209, -1.3174);(0.0000, -1.0000, 0.0000, -0.0029);test
7.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1737, 0.8209, -1.3379);(0.0000, -1.0000, 0.0000, -0.0030);test
7.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1735, 0.8209, -1.3687);(0.0000, -1.0000, 0.0000, -0.0030);test
7.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1733, 0.8209, -1.3888);(0.0000, -1.0000, 0.0000, -0.0030);test
7.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1732, 0.8209, -1.4086);(0.0000, -1.0000, 0.0000, -0.0030);test
7.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1731, 0.8209, -1.4286);(0.0000, -1.0000, 0.0000, -0.0031);test
7.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1729, 0.8209, -1.4580);(0.0000, -1.0000, 0.0000, -0.0031);test
7.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1727, 0.8209, -1.4777);(0.0000, -1.0000, 0.0000, -0.0031);test
7.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1726, 0.8209, -1.4977);(0.0000, -1.0000, 0.0000, -0.0031);test
7.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1724, 0.8209, -1.5290);(0.0000, -1.0000, 0.0000, -0.0031);test
7.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1722, 0.8209, -1.5519);(0.0000, -1.0000, 0.0000, -0.0032);test
7.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1720, 0.8209, -1.5749);(0.0000, -1.0000, 0.0000, -0.0032);test
7.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1720, 0.8209, -1.5749);(0.0000, -1.0000, 0.0000, -0.0032);test
7.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1720, 0.8209, -1.5749);(0.0000, -1.0000, 0.0000, -0.0032);test
7.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1720, 0.8209, -1.5749);(0.0000, -1.0000, 0.0000, -0.0032);test
7.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1714, 0.8209, -1.6618);(0.0000, -1.0000, 0.0000, -0.0032);test
7.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1713, 0.8209, -1.6816);(0.0000, -1.0000, 0.0000, -0.0032);test
7.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1711, 0.8209, -1.7131);(0.0000, -1.0000, 0.0000, -0.0033);test
7.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1709, 0.8209, -1.7345);(0.0000, -1.0000, 0.0000, -0.0033);test
7.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1708, 0.8209, -1.7553);(0.0000, -1.0000, 0.0000, -0.0033);test
7.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1706, 0.8209, -1.7763);(0.0000, -1.0000, 0.0000, -0.0033);test
7.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1705, 0.8209, -1.7971);(0.0000, -1.0000, 0.0000, -0.0033);test
7.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1703, 0.8209, -1.8189);(0.0000, -1.0000, 0.0000, -0.0033);test
7.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1701, 0.8209, -1.8495);(0.0000, -1.0000, 0.0000, -0.0033);test
7.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1700, 0.8209, -1.8692);(0.0000, -1.0000, 0.0000, -0.0033);test
7.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1698, 0.8209, -1.8897);(0.0000, -1.0000, 0.0000, -0.0033);test
7.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1696, 0.8209, -1.9205);(0.0000, -1.0000, 0.0000, -0.0034);test
7.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1694, 0.8209, -1.9417);(0.0000, -1.0000, 0.0000, -0.0034);test
7.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1693, 0.8209, -1.9629);(0.0000, -1.0000, 0.0000, -0.0034);test
7.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1691, 0.8209, -1.9841);(0.0000, -1.0000, 0.0000, -0.0034);test
7.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1690, 0.8209, -2.0054);(0.0000, -1.0000, 0.0000, -0.0034);test
7.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1688, 0.8209, -2.0264);(0.0000, -1.0000, 0.0000, -0.0034);test
7.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1690, 0.8209, -2.0567);(0.0000, -1.0000, 0.0000, -0.0031);test
7.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1690, 0.8209, -2.0770);(0.0000, -1.0000, 0.0000, -0.0028);test
7.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1689, 0.8209, -2.0967);(0.0000, -1.0000, 0.0000, -0.0030);test

7.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1687, 0.8209, -2.1179);(0.0000, -1.0000, 0.0000, -0.0031);test
8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1684, 0.8209, -2.1368);(0.0000, -1.0000, 0.0000, -0.0029);test
8.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1685, 0.8209, -2.1568);(0.0000, -1.0000, 0.0000, -0.0027);test
8.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1685, 0.8209, -2.1842);(0.0000, -1.0000, 0.0000, -0.0029);test
8.059999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1683, 0.8209, -2.2014);(0.0000, -1.0000, 0.0000, -0.0027);test
8.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1683, 0.8209, -2.2193);(0.0000, -1.0000, 0.0000, -0.0028);test
8.099999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1678, 0.8209, -2.2362);(0.0000, -1.0000, 0.0000, -0.0034);test
8.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1672, 0.8209, -2.2522);(0.0000, -1.0000, 0.0000, -0.0040);test
8.139999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1667, 0.8209, -2.2788);(0.0000, -1.0000, 0.0000, -0.0046);test
8.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1667, 0.8209, -2.2940);(0.0000, -1.0000, 0.0000, -0.0052);test
8.179999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1667, 0.8209, -2.3089);(0.0000, -1.0000, 0.0000, -0.0054);test
8.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1667, 0.8209, -2.3305);(0.0000, -1.0000, 0.0000, -0.0060);test
8.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1648, 0.8209, -2.3449);(0.0000, -1.0000, 0.0000, -0.0091);test
8.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1606, 0.8209, -2.3593);(0.0000, -0.9999, 0.0000, -0.0146);test
8.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1496, 0.8209, -2.3810);(0.0000, -0.9996, 0.0000, -0.0274);test
8.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1390, 0.8209, -2.3954);(0.0000, -0.9992, 0.0000, -0.0390);test
8.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1260, 0.8209, -2.4092);(0.0000, -0.9986, 0.0000, -0.0524);test
8.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1112, 0.8209, -2.4227);(0.0000, -0.9978, 0.0000, -0.0661);test
8.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0959, 0.8209, -2.4362);(0.0000, -0.9968, 0.0000, -0.0798);test
8.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0741, 0.8209, -2.4552);(0.0000, -0.9952, 0.0000, -0.0983);test
8.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0601, 0.8209, -2.4674);(0.0000, -0.9939, 0.0000, -0.1100);test
8.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0458, 0.8209, -2.4799);(0.0000, -0.9926, 0.0000, -0.1215);test
8.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0294, 0.8209, -2.4943);(0.0000, -0.9909, 0.0000, -0.1346);test
8.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0126, 0.8209, -2.5082);(0.0000, -0.9891, 0.0000, -0.1471);test
8.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9990, 0.8209, -2.5197);(0.0000, -0.9876, 0.0000, -0.1571);test
8.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9791, 0.8209, -2.5362);(0.0000, -0.9852, 0.0000, -0.1715);test
8.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9653, 0.8209, -2.5474);(0.0000, -0.9835, 0.0000, -0.1810);test
8.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9517, 0.8209, -2.5581);(0.0000, -0.9817, 0.0000, -0.1904);test
8.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9375, 0.8209, -2.5687);(0.0000, -0.9799, 0.0000, -0.1995);test
8.559999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9190, 0.8209, -2.5827);(0.0000, -0.9774, 0.0000, -0.2114);test
8.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9060, 0.8209, -2.5940);(0.0000, -0.9754, 0.0000, -0.2203);test
8.599999;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8877, 0.8209, -2.6123);(0.0000, -0.9724, 0.0000, -0.2335);test
8.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8760, 0.8209, -2.6240);(0.0000, -0.9703, 0.0000, -0.2417);test

